10000.48607537723,1125.000000000006,.4751386087746419E-002,.2109238733636790E-006,.1435156947890431E-006,-.1077774098485649E-004,.9105681334940362E-007,-.2088275595418270E-004,.5688791014461113E-005
10000.48607537723,1125.000000000003,.4751386087746407E-002,.2109238733636803E-006,.1435156947890278E-006,.8449368858697973E-005,.9105681334941106E-007,.1838147082248800E-004,-.5617704781783182E-005
10000.48607537723,1133.016240718150,.5802691856363795E-003,.1171638457826782E-007,.4537048545328772E-007,-.7514611879467825E-007,.1262936278761041E-007,-.6679458040884660E-008,-.2365199691019799E-007
10000.48607537723,1150.518738660425,.3777067033066161E-003,-.7921169444315415E-009,.8870023974472585E-008,-.6238472456895838E-008,.6646935857120285E-008,-.8731462394754336E-008,.1746078045054869E-007
10000.48607537723,1174.418798881095,.3402158826851935E-003,-.2264453428939205E-008,-.2802057669502004E-008,.3473329393688405E-008,.1875159687989562E-008,-.1892224829451020E-008,.2197526750984381E-008
10000.48607537723,1200.581201118908,.3330716636859334E-003,-.1451398412542615E-008,-.7786141713268372E-009,.2919762216649407E-008,.4057154240502566E-008,-.9812589823344858E-008,-.1652572483432056E-008
10000.48607537723,1224.481261339567,.3816301308755469E-003,-.4638338969811040E-008,-.1065862250960558E-007,.1283581364426577E-007,-.1570864460248102E-009,-.1020369253263336E-007,.1036157183017948E-007
10000.48607537723,1241.983759281857,.4875439386474388E-003,-.3894475506239509E-008,-.1567516600389426E-008,.7465259629139273E-008,.6760365418616061E-008,-.5963919680395766E-008,-.3245228006314648E-007
10000.48607537723,1249.999999999995,.3433747890160867E-002,-.3398988072739716E-007,-.2534151388792798E-006,-.6870099162667695E-005,.2901270499319321E-006,-.1468511937792434E-004,.2015690592309565E-005
10000.48607537723,1250.000000000008,.3433747890160900E-002,-.3398988072731449E-007,-.2534151388793309E-006,.5121268224823156E-005,.2901270499319014E-006,.1631725006075506E-004,-.3616942211284583E-005
10000.48607537723,1258.016240718153,.3301199272310397E-003,.4728529902698971E-008,.2238238811704306E-007,-.2553081826405196E-007,.1156356087193919E-007,.5023658697598695E-008,-.1574943173286938E-008
10000.48607537723,1275.518738660422,.2031938908953386E-003,-.6778127790235626E-009,.4326530908936633E-008,-.4713348352868517E-008,.4392193574465965E-008,-.1431018347935239E-008,.8139293289657822E-008
10000.48607537723,1299.418798881096,.1851191541685261E-003,-.1313178712452971E-008,-.3799905233929963E-009,.1839129123597291E-008,.2502233948974547E-008,-.3453590068517224E-008,.1894923003677667E-008
10000.48607537723,1325.581201118905,.1782394680232809E-003,.4899475747690427E-009,.2517724231279269E-008,-.3531478660565165E-008,.3579700002271013E-008,.2471295445561952E-008,.5104649208602545E-010
10000.48607537723,1349.481261339568,.2082945527892038E-003,-.2876050617238264E-008,-.4062400374955612E-008,.7055904100070643E-008,.1423863940333261E-008,-.7227256161931097E-008,.6524532001457810E-008
10000.48607537723,1366.983759281844,.2624297510756797E-003,-.1106395977723210E-008,-.1576821544342585E-008,-.1905415132079295E-008,.5570128502209787E-008,.1058399843440318E-007,-.1043259034874464E-007
10000.48607537723,1375.000000000005,.2372831934117997E-002,.1285493947071543E-006,.3608187024947182E-007,-.3015864760103106E-005,.1920295403954011E-006,-.7568584331832374E-005,.1150859340105671E-005
10000.48607537723,1375.000000000025,.2372831934118034E-002,.1285493947071360E-006,.3608187024947947E-007,.1440654166145823E-005,.1920295403953860E-006,.1075524933510334E-004,-.1965323870360486E-005
10000.48607537723,1383.016240718153,.1994194060784417E-003,.4356369989614823E-008,.1984370652203267E-007,-.2733967182989280E-007,.6531878819551197E-008,-.2001143049670271E-008,.1863679085533282E-008
10000.48607537723,1400.518738660420,.1206230331815159E-003,.3037659397824584E-009,.4158652832646965E-008,-.4416383312261407E-008,.2205489021498440E-008,.1739934299115674E-008,.3580339961286982E-008
